modality,pair,target,subject,method,p_sq,pg,g_sq,nrmse_raw,nrmse_subject_rel,nrmse_scale_oracle,nrmse_affine_oracle,scale_a,scale_subject_rel
T2FLAIR,7T_to_0.1T,0.1T,0009,Vectorise,1841628.8525082467,2518443.840551716,3579186.2731723343,0.32752,0.52526,0.19435,0.19407,1.3675,0.6872
T2FLAIR,7T_to_0.1T,0.1T,0009,UNet,1330952.2143192803,2147568.319286876,3579186.2731723343,0.41452,0.5924,0.17844,0.17801,1.6136,0.6872
T2FLAIR,7T_to_0.1T,0.1T,0009,INR,1198300.8752328027,1629724.998057372,3579186.2731723343,0.65125,0.72958,0.61704,0.59963,1.36,0.6872
T2FLAIR,7T_to_1.5T,1.5T,0006,Vectorise,2344493.968905362,2889803.5536085865,3704485.241900683,0.26966,0.29068,0.19616,0.19581,1.2326,0.9629
T2FLAIR,7T_to_1.5T,1.5T,0006,UNet,1927864.4888753144,2602514.1446536635,3704485.241900683,0.33964,0.35996,0.2272,0.22651,1.3499,0.9629
T2FLAIR,7T_to_1.5T,1.5T,0006,INR,1454445.3405599606,1726131.2440668952,3704485.241900683,0.67875,0.68314,0.66858,0.64115,1.1868,0.9629
T2FLAIR,7T_to_1.5T,1.5T,0007,Vectorise,1387048.147025654,1801396.5938928367,2403060.007326249,0.27919,0.50402,0.16261,0.16236,1.2987,0.6708
T2FLAIR,7T_to_1.5T,1.5T,0007,UNet,1015595.6938219625,1522644.9860616347,2403060.007326249,0.39417,0.58319,0.22366,0.22255,1.4993,0.6708
T2FLAIR,7T_to_1.5T,1.5T,0007,INR,1240649.462794361,1307914.2469076577,2403060.007326249,0.65402,0.70861,0.65286,0.62407,1.0542,0.6708
T2FLAIR,7T_to_1.5T,1.5T,0009,Vectorise,1480890.7141662147,2283195.459432638,3614964.803524517,0.38271,0.57042,0.16194,0.16185,1.5418,0.6872
T2FLAIR,7T_to_1.5T,1.5T,0009,UNet,1153302.395265152,2013401.672700475,3614964.803524517,0.45289,0.62061,0.16634,0.16609,1.7458,0.6872
T2FLAIR,7T_to_1.5T,1.5T,0009,INR,962804.7596528697,1311492.9601660885,3614964.803524517,0.73536,0.79192,0.71121,0.68279,1.3622,0.6872
T2FLAIR,7T_to_3T,3T,0006,Vectorise,1355583.5600220354,2047725.5789219474,3201802.1028532293,0.37983,0.4011,0.18412,0.18389,1.5106,0.9629
T2FLAIR,7T_to_3T,3T,0006,UNet,1186701.2027033272,1907014.8174235676,3201802.1028532293,0.42358,0.44341,0.20704,0.20659,1.607,0.9629
T2FLAIR,7T_to_3T,3T,0006,INR,958652.7822672446,1310542.5415298515,3201802.1028532293,0.69338,0.69953,0.66366,0.63708,1.3671,0.9629
T2FLAIR,7T_to_3T,3T,0007,Vectorise,788619.8097636818,1759988.357601503,4039395.2516535604,0.56905,0.70945,0.1662,0.16602,2.2317,0.6708
T2FLAIR,7T_to_3T,3T,0007,UNet,624126.1485247179,1547881.4115516706,4039395.2516535604,0.62299,0.74528,0.22281,0.22192,2.4801,0.6708
T2FLAIR,7T_to_3T,3T,0007,INR,641429.7499659461,1197582.8558765317,4039395.2516535604,0.75222,0.8208,0.66818,0.63737,1.8671,0.6708
T2FLAIR,7T_to_3T,3T,0009,Vectorise,841343.6221272529,1552817.2920508278,2922789.7148233815,0.47466,0.63697,0.13946,0.13944,1.8456,0.6872
T2FLAIR,7T_to_3T,3T,0009,UNet,708921.8836504435,1423323.007129915,2922789.7148233815,0.51827,0.66726,0.14929,0.14915,2.0077,0.6872
T2FLAIR,7T_to_3T,3T,0009,INR,567022.5772132186,904055.504047593,2922789.7148233815,0.75854,0.81639,0.71192,0.68349,1.5944,0.6872
T2FLAIR,7T_to_5T,5T,0006,Vectorise,1495343.2253426663,1821641.083238291,2299005.2186109903,0.25634,0.27771,0.18638,0.18591,1.2182,0.9629
T2FLAIR,7T_to_5T,5T,0006,UNet,1396314.2287357796,1755372.4072395037,2299005.2186109903,0.28335,0.30446,0.20031,0.19966,1.2571,0.9629
T2FLAIR,7T_to_5T,5T,0006,INR,1273294.878624444,1477787.955163088,2299005.2186109903,0.51794,0.52499,0.50396,0.49326,1.1606,0.9629
T2FLAIR,7T_to_5T,5T,0007,Vectorise,841442.7975376243,1673344.4596659571,3437860.7689578496,0.52084,0.67612,0.17899,0.17854,1.9887,0.6708
T2FLAIR,7T_to_5T,5T,0007,UNet,733631.6869934284,1549190.10562782,3437860.7689578496,0.5587,0.70105,0.22006,0.21897,2.1117,0.6708
T2FLAIR,7T_to_5T,5T,0007,INR,716175.839981538,1337684.7887361208,3437860.7689578496,0.65583,0.75612,0.52271,0.50906,1.8678,0.6708
T2FLAIR,7T_to_5T,5T,0009,Vectorise,911414.814751526,1585906.7491306746,2814392.0717861857,0.44367,0.61518,0.13959,0.13951,1.74,0.6872
T2FLAIR,7T_to_5T,5T,0009,UNet,833764.4323419586,1514569.0334822612,2814392.0717861857,0.46899,0.63266,0.14975,0.14955,1.8165,0.6872
T2FLAIR,7T_to_5T,5T,0009,INR,730035.2176411457,1208723.879132895,2814392.0717861857,0.6328,0.72953,0.5375,0.52642,1.6557,0.6872
